CustomerID,Title,GivenName,MiddleInitial,Surname,CreditCardType,Occupation,Gender,Age,Location,MotorInsurance,MotorValue,MotorType,HealthInsurance,HealthType,HealthDependentsAdults,HealthDependentsKids,TravelInsurance,TravelType,PrefChannel
1043,Mrs.,Chantelle,A,Smith,AMEX,,female,20,Urban,Yes,4640,Bundle,No,,,,No,,Email
1044,Mr.,Gabriel,S,Hanson,AMEX,Drug Enforcement Administration (DEA) agent,male,74,Urban,Yes,20647,Single,Yes,Level2,1,0,No,,Phone
1045,Dr.,Logan,O,Gould,AMEX,,male,21,Rural,Yes,22351,Single,No,,,,Yes,Premium,SMS
1047,Ms.,Jasmine,C,Akhtar,AMEX,,female,51,Rural,Yes,17289,Single,Yes,Level3,1,2,No,,Phone
1048,Mr.,Taylor,A,McKenzie,AMEX,,male,49,Urban,Yes,34891,Single,Yes,Level2,1,3,Yes,Premium,Phone
1049,Mrs.,Olivia,I,Kirby,Visa,,female,46,Rural,Yes,8201,Single,Yes,Level2,1,3,No,,Phone
1050,Ms.,Aimee,R,Pritchard,Visa,,female,22,Urban,Yes,24555,Bundle,No,,,,No,,Email
1051,Dr.,Kyra,H,Kennedy,AMEX,Blogger,female,44,Urban,Yes,40745,Single,Yes,Level2,1,2,Yes,Backpacker,Phone
1052,Mrs.,Morgan,K,Fuller,,Customer services manager,female,45,Urban,Yes,29448,Single,No,,,,No,,Email
1053,Mr.,William,N,Gallagher,,,male,22,Urban,Yes,30294,Bundle,No,,,,Yes,Business,Email
1054,Mr.,Benjamin,T,Doherty,,Allopathic physician,male,46,Rural,Yes,16391,Single,Yes,Level2,1,2,Yes,Standard,Phone
1055,Mr.,Milo,L,Hughes,AMEX,Assistant principal,male,51,Rural,Yes,38030,Single,Yes,Level1,1,2,No,,Email
1056,Mr.,Ryan,M,Norton,AMEX,Public address system announcer,male,44,Rural,Yes,9547,Single,Yes,Level3,1,2,No,,Email
1057,Mrs.,Lea,P,Hamilton,Visa,,female,20,Urban,Yes,17708,Bundle,No,,,,Yes,Business,Email
1058,Mr.,Carter,T,Clark,AMEX,Fork lift driver,male,45,Rural,Yes,29785,Single,No,,,,No,,Phone
1059,Mr.,Oran,E,Forbes,,,male,54,Rural,Yes,13008,Single,Yes,Level1,1,2,Yes,Business,Phone
1060,Ms.,Caitlin,B,Miller,AMEX,,female,48,Rural,Yes,14804,Single,Yes,Level2,1,3,Yes,Backpacker,Phone
1061,Mr.,Sebastian,S,Houghton,Visa,Able seaman,male,21,Rural,Yes,24324,Bundle,Yes,Level2,0,0,Yes,Business,SMS
1062,Ms.,Bethany,M,McDonald,AMEX,,female,19,Urban,No,,,No,,,,No,,SMS
1063,Ms.,Louise,M,Blake,AMEX,,female,22,Urban,Yes,4840,Bundle,No,,,,Yes,Backpacker,SMS
1064,Mrs.,Karolina,H,Paterson,Visa,,female,43,Urban,Yes,32923,Single,Yes,Level2,0,3,Yes,Business,Email
1065,Mr.,Dylan,E,Howard,Visa,Umpire,male,46,Urban,Yes,33263,Single,Yes,Level2,1,2,No,,Email
1066,Mr.,Andrew,T,Foster,AMEX,Administrative officer,male,52,Rural,No,,,Yes,Level2,1,2,No,,SMS
1067,Ms.,Francesca,K,Power,,,female,25,Rural,Yes,4844,Bundle,No,,,,No,,SMS
1068,Mr.,Andrew,A,Frost,AMEX,,male,46,Urban,No,,,Yes,Level3,1,3,No,,Phone
1069,Ms.,Amelie,T,Mackay,AMEX,Fast-food cook,female,62,Rural,Yes,25532,Bundle,Yes,Level2,1,0,No,,Phone
1071,Mr.,Ruaridh,K,Young,Visa,Chauffeur,male,48,Urban,Yes,34916,Single,Yes,Level3,1,2,Yes,Business,Email
1072,Mrs.,Francesca,J,Hughes,Visa,Bibliographer,f,22,Rural,No,,,No,,,,Yes,Backpacker,Email
1073,Mrs.,Eve,O,Davies,Visa,Orthotics technician,female,49,Rural,No,,,Yes,Level1,1,2,No,,Phone
1074,Mr.,Ben,B,Taylor,AMEX,Graduate teaching assistant,male,51,Urban,Yes,16718,Single,No,,,,No,,Phone
1075,Mr.,Kaleb,K,Allan,Visa,Electrical drafter,male,19,Urban,Yes,5070,Bundle,No,,,,No,,Email
1076,Mr.,Lorenzo,S,Thomson,Visa,Captive agent,m,42,Urban,Yes,36433,Single,Yes,Level2,1,2,Yes,Business,Phone
1077,Mr.,Dawid,C,Stevenson,Visa,,male,24,Rural,Yes,4999,Bundle,No,,,,Yes,Backpacker,SMS
1078,Ms.,Charli,L,McDonald,,Holistic nurse,female,21,Rural,No,,,No,,,,Yes,Backpacker,Email
1080,Mrs.,Sarah,A,Warner,AMEX,Bindery machine tender,female,71,Rural,Yes,23871,Single,Yes,Level2,1,0,Yes,Senior,Phone
1081,Mrs.,Caitlin,M,Jackson,Visa,Foundry mold and coremaker,female,45,Rural,Yes,13655,Single,Yes,Level2,2,3,No,,Phone
1083,Mr.,Ewan,L,McDonald,Visa,Electrophysiologist,male,45,Rural,Yes,31181,Single,Yes,Level1,2,3,No,,Email
1085,Mrs.,Megan,E,Ross,AMEX,Sewage treatment plant operator,female,22,Urban,Yes,5335,Bundle,No,,,,No,,SMS
1086,Mrs.,Lia,S,Boyle,Visa,,female,51,Urban,Yes,25059,Single,Yes,Level2,1,2,No,,Email
1087,Mrs.,Anna,S,Barrett,AMEX,,female,47,Rural,Yes,17783,Single,Yes,Level1,1,2,No,,Phone
1088,Mr.,Kian,L,Anderson,Visa,Scaler,male,45,Urban,Yes,32209,Single,Yes,Level2,1,3,Yes,Business,Email
1089,Ms.,Anne,A,Marshall,Visa,,female,50,Rural,Yes,38948,Single,Yes,Level1,1,2,No,,Email
1090,Mr.,James,C,Dale,AMEX,Cost engineer,male,20,Urban,Yes,22893,Bundle,No,,,,Yes,Business,Email
1091,Mrs.,Emily,J,Gilbert,,Engine and other machine assembler,female,56,Rural,Yes,20629,Bundle,Yes,Level2,2,2,No,,Phone
1092,Mrs.,Katie-leigh,K,McMillan,Visa,Executive housekeeper,female,62,Urban,No,,,Yes,Level2,1,1,Yes,Standard,Email
1093,Mrs.,Francesca,O,Gray,Visa,Information technology trainer,female,20,Urban,Yes,20680,Bundle,Yes,Level2,0,0,Yes,Standard,SMS
1094,Mr.,Harry,C,Ellis,AMEX,,male,24,Urban,Yes,4972,Bundle,No,,,,Yes,Backpacker,Email
1095,Ms.,Amelia,Z,Dean,AMEX,,female,50,Rural,Yes,9474,Single,No,,,,Yes,Premium,Phone
1096,Mr.,Ibrahim,O,Milne,,,male,46,Rural,No,,,No,,,,No,,SMS
1097,Mr.,Thomas,M,Harper,Visa,Elevator installer,male,20,Rural,No,,,Yes,Level1,0,0,No,,Email
1098,Mrs.,Libby,T,Middleton,,Cutting punching and press machine setter,female,51,Urban,Yes,34237,Single,Yes,Level2,1,2,Yes,Business,SMS
1099,Mrs.,Sophia,P,Armstrong,AMEX,Corporate trainer,female,44,Urban,Yes,39456,Single,Yes,Level3,1,3,Yes,Business,Email
1100,Mr.,Cameron,T,Findlay,Visa,Adult secondary education teacher,male,49,Urban,Yes,13883,Single,Yes,Level2,2,2,No,,Phone
1102,Mr.,John,A,Marsh,AMEX,Systems developer,male,52,Rural,Yes,12509,Single,Yes,Level1,2,3,Yes,Business,Email
1103,Mr.,Aayan,M,Grant,AMEX,Textile knitting and weaving machine setter,m,44,Urban,Yes,33023,Single,Yes,Level2,1,2,Yes,Premium,Email
1104,Mr.,Stanley,E,Smith,Visa,,male,20,Urban,Yes,26086,Bundle,No,,,,No,,Email
1105,Mr.,Lawrence,H,Bell,AMEX,,male,47,Urban,Yes,30752,Single,Yes,Level2,1,2,Yes,Business,Email
1108,Mr.,Jack,S,James,AMEX,Encoder,male,20,Rural,Yes,31443,Bundle,No,,,,Yes,Premium,SMS
1109,Mrs.,Amelie,H,Barber,,Forester,female,49,Urban,Yes,35293,Single,No,,,,Yes,Business,Email
1110,Mr.,Micah,O,Maclean,Visa,Addictions nurse,male,49,Rural,Yes,14809,Single,Yes,Level2,2,3,No,,Phone
1111,Mr.,Cameron,L,Holland,Visa,Medical scientist,male,19,Urban,Yes,27325,Bundle,No,,,,Yes,Business,SMS
1112,Mrs.,Poppy,C,Bartlett,Visa,Geodetic surveyor,female,48,Urban,Yes,31751,Single,Yes,Level1,1,2,Yes,Business,Phone
1114,Mrs.,Brooklyn,T,McMillan,AMEX,Poultry cutter,female,42,Rural,Yes,33175,Single,Yes,Level2,2,2,No,,Email
1115,Mr.,Leo,C,Harris,AMEX,Steamfitter,male,69,Urban,Yes,19330,Single,Yes,Level2,1,0,Yes,Senior,Phone
1116,Mrs.,Hailey,I,Thomson,AMEX,Licensed clinical social worker,female,50,Urban,No,,,Yes,Level2,1,2,No,,Email
1117,Ms.,Kyra,O,McMillan,AMEX,Automotive body and related repairer,female,53,Rural,Yes,16493,Single,No,,,,No,,SMS
1118,Mrs.,Isobel,D,Rhodes,AMEX,,female,18,Urban,Yes,5096,Single,No,,,,Yes,Backpacker,Email
1119,Mr.,Harvey,T,Leonard,AMEX,,male,22,Urban,No,,,Yes,Level1,0,0,Yes,Premium,SMS
1121,Mr.,Jay,C,Bolton,AMEX,,male,48,Urban,Yes,32420,Single,Yes,Level2,0,2,No,,SMS
1122,Mr.,Bobby,B,Hay,AMEX,Limousine driver,male,18,Urban,Yes,4707,Bundle,No,,,,Yes,Backpacker,SMS
1123,Mr.,Tom,C,Green,AMEX,Assistant manager,male,44,Rural,Yes,39834,Single,Yes,Level2,0,2,Yes,Business,Email
1124,Mr.,Tyler,P,Shaw,Visa,,male,49,Rural,Yes,13622,Single,Yes,Level2,1,2,Yes,Backpacker,Phone
1125,Mrs.,Elise,B,Coles,Visa,,female,75,Urban,Yes,23086,Single,Yes,Level3,0,0,No,,Email
1127,Ms.,Amina,S,Aitken,,,f,20,Urban,Yes,4708,Single,Yes,Level1,0,0,Yes,Backpacker,SMS
1128,Mrs.,Lois,R,McLean,AMEX,Limousine driver,female,67,Urban,Yes,30505,Bundle,Yes,Level3,1,0,Yes,Senior,Phone
1129,Ms.,Kiera,C,Mackay,AMEX,Production planning and expediting clerk,female,44,Urban,Yes,30996,Bundle,No,,,,Yes,Business,SMS
1130,Mr.,Blaine,K,Forbes,,,male,19,Urban,Yes,28641,Bundle,Yes,Level1,0,0,Yes,Business,Email
1132,Mr.,Jordan,R,Kaur,AMEX,Procurement technician,male,49,Rural,Yes,17733,Bundle,No,,,,Yes,Standard,Email
1133,Dr.,May,Z,Sinclair,AMEX,Meteorologist,female,53,Rural,Yes,13060,Single,Yes,Level2,1,2,No,,Phone
1136,Ms.,Maya,A,Smith,AMEX,Maintenance and repair worker,female,70,Rural,Yes,32120,Bundle,Yes,Level3,1,0,No,,Phone
1137,Mr.,Logan,F,Mackay,,,male,52,Rural,Yes,17269,Single,No,,,,No,,Phone
1138,Mrs.,Rebecca,A,Taylor,Visa,Executive,female,47,Urban,Yes,32535,Single,No,,,,No,,Phone
1140,Mrs.,Alicia,W,O'Neill,AMEX,Music conductor,female,46,Rural,Yes,15637,Single,Yes,Level1,2,3,Yes,Standard,Phone
1141,Ms.,Tilly,D,McDonald,Visa,,female,22,Urban,Yes,4958,Bundle,No,,,,Yes,Premium,SMS
1143,Mr.,Robin,K,Shaw,Visa,Surgical technician,male,44,Urban,Yes,41028,Single,Yes,Level1,1,3,No,,Email
1144,Mr.,Shane,E,Paterson,Visa,Sales worker driver,male,18,Urban,Yes,4794,Bundle,No,,,,Yes,Premium,SMS
1145,Mr.,John,E,Jackson,Visa,Strength trainer,male,19,Rural,Yes,5151,Bundle,No,,,,Yes,Backpacker,Email
1146,Ms.,Olivia,H,Rowe,AMEX,College counselor,female,47,Rural,Yes,15288,Single,Yes,Level2,0,2,No,,Phone
1148,Mrs.,Jamie,K,Mitchell,AMEX,,female,74,Urban,Yes,21394,Single,Yes,Level3,1,0,Yes,Senior,Email
1149,Ms.,Skye,A,Dickinson,AMEX,,female,22,Rural,No,,,Yes,Level1,0,0,No,,Email
1150,Mr.,Dominic,C,Jarvis,Visa,Demographic economist,male,45,Urban,Yes,43463,Single,Yes,Level2,1,2,Yes,Business,Phone
1151,Mr.,Tyler,N,Gray,Visa,Medical assistant,male,42,Urban,Yes,27596,Single,Yes,Level3,1,2,No,,Email
1152,Ms.,Rosie,B,Gill,AMEX,Administrative office assistant,female,49,Rural,Yes,13583,Single,Yes,Level2,1,2,No,,Phone
1153,Ms.,Alisha,E,Berry,,PBX repairer,female,55,Rural,Yes,19133,Single,Yes,Level2,0,2,No,,Phone
1154,Ms.,Emilie,K,Craig,Visa,Funeral manager,female,46,Rural,Yes,36490,Single,No,,,,Yes,Backpacker,Email
1155,Mr.,Peter,M,Hudson,AMEX,,male,47,Rural,Yes,18352,Single,Yes,Level2,0,3,No,,Phone
1156,Ms.,Courtney,O,Howe,Visa,Aeronautical drafter,female,20,Urban,No,,,No,,,,No,,SMS
1157,Dr.,Harris,S,Mackay,,,male,47,Urban,Yes,38127,Single,Yes,Level2,2,3,Yes,Standard,Email
1159,Dr.,Roxy,D,Hughes,,Mail sorter,female,46,Rural,Yes,31075,Single,No,,,,No,,Email
1160,Mrs.,Aleisha,J,Christie,,Library clerk,female,46,Rural,No,,,Yes,Level3,0,2,No,,Email
1161,Mr.,Jacob,H,Boyle,Visa,,male,50,Urban,No,,,Yes,Level2,1,3,No,,Phone
1162,Mr.,Leighton,A,Clark,Visa,Orderlie,male,23,Rural,Yes,19385,Bundle,No,,,,Yes,Business,SMS
1163,Mrs.,Cailyn,T,Cunningham,AMEX,,female,65,Urban,Yes,29975,Single,Yes,Level3,0,0,Yes,Senior,Email
1164,Mr.,Freddie,L,Barnett,AMEX,Welding machine tender,male,53,Rural,Yes,9585,Single,Yes,Level1,1,2,No,,Phone
1165,Mrs.,Felicity,H,Grant,Visa,Regional planner,female,46,Urban,Yes,35354,Single,Yes,Level2,1,2,Yes,Business,Email
1167,Ms.,Charli,H,McMillan,Visa,Broker,female,49,Rural,Yes,15194,Single,No,,,,Yes,Standard,Phone
1168,Mr.,Cole,E,Duncan,,Nannie,male,22,Rural,Yes,23126,Single,No,,,,Yes,Business,Email
1171,Mr.,Bryn,C,Jones,AMEX,Hazardous materials removal worker,male,49,Rural,No,,,Yes,Level3,0,2,No,,SMS
1173,Mr.,Oliver,R,Conway,AMEX,Bindery worker,male,47,Rural,Yes,32779,Single,Yes,Level2,1,2,No,,Email
1174,Ms.,Tia,M,Mackay,,Choreographer,female,44,Urban,Yes,35930,Single,Yes,Level1,1,2,No,,Email
1175,Mr.,Xavier,C,Cunningham,Visa,,male,40,Rural,Yes,13460,Single,Yes,Level2,1,2,No,,Email
1176,Ms.,Niamh,C,Barrett,,General clerk,female,41,Urban,Yes,30061,Single,Yes,Level2,0,2,No,,Email
1177,Ms.,Carly,D,Hamilton,Visa,Information clerk,female,67,Urban,Yes,31806,Single,Yes,Level3,1,0,Yes,Senior,Phone
1178,Ms.,Alina,K,Clark,Visa,Cost consultant,female,70,Rural,No,,,Yes,Level3,1,0,Yes,Premium,Phone
1179,Mr.,Jay,C,McIntyre,AMEX,Bellhop,male,69,Rural,Yes,21510,Single,Yes,Level3,0,1,Yes,Senior,Phone
1180,Ms.,Kaelyn,R,McIntyre,Visa,EEO representative,female,49,Rural,Yes,14498,Single,Yes,Level1,0,2,No,,Phone
1181,Ms.,Courtney,A,Morgan,,,female,21,Rural,Yes,23010,Bundle,No,,,,No,,Email
1182,Ms.,Ella,C,Crawford,Visa,Telecommunications equipment installer,female,53,Rural,Yes,15457,Single,No,,,,Yes,Standard,Phone
1183,Mr.,Blair,R,Duncan,Visa,Operations analyst,m,70,Rural,No,,,Yes,Level2,0,0,Yes,Premium,Phone
1184,Mr.,Tyler,E,Akhtar,Visa,,male,22,Urban,No,,,Yes,Level3,0,0,No,,SMS
1185,Mrs.,Ishbel,B,McGregor,AMEX,,female,50,Rural,No,,,Yes,Level1,0,3,Yes,Standard,Phone
1186,Mrs.,Isobel,N,Wheeler,Visa,Mail clerk,female,22,Rural,Yes,25766,Bundle,Yes,Level2,1,0,Yes,Business,Email
1187,Mr.,Taylor,T,Owens,Visa,Health care translator,male,19,Urban,No,,,No,,,,Yes,Backpacker,SMS
1188,Mrs.,Alexandra,A,Skinner,,,female,49,Rural,No,,,Yes,Level2,1,2,No,,Phone
1190,Ms.,Farrah,S,Bell,Visa,Microeconomist,female,20,Rural,Yes,4946,Bundle,No,,,,Yes,Standard,SMS
1191,Mr.,Muhammad,E,Hobbs,Visa,,male,42,Urban,Yes,42773,Single,Yes,Level2,2,2,Yes,Business,Email
1192,Mrs.,Alisha,J,Carey,Visa,,female,21,Urban,Yes,4800,Bundle,Yes,Level2,0,0,No,,SMS
1193,Mr.,Millar,L,Stewart,Visa,Teletype operator,male,54,Rural,Yes,13845,Single,No,,,,No,,Phone
1194,Mr.,David,C,O'Connor,,Electronic publisher,male,50,Rural,Yes,13442,Single,Yes,Level1,1,2,No,,Phone
1195,Mr.,Cole,M,Alexander,AMEX,,male,46,Urban,Yes,35458,Bundle,Yes,Level1,0,3,Yes,Business,Email
1196,Mr.,Taylor,C,Douglas,,Army,male,50,Rural,Yes,13254,Single,Yes,Level2,1,3,No,,Phone
1197,Ms.,Alison,J,Black,AMEX,Checker,female,53,Rural,Yes,17077,Single,Yes,Level1,1,2,No,,Phone
1198,Mr.,Hayden,A,Stephens,AMEX,Commission clerk,male,49,Rural,Yes,38083,Single,Yes,Level3,2,3,No,,Email
1199,Mr.,Leon,E,Jones,Visa,,male,53,Rural,Yes,32214,Single,Yes,Level3,0,2,No,,Phone
1200,Ms.,Alicia,C,Graham,AMEX,,female,52,Urban,No,,,Yes,Level3,0,2,No,,Phone
1201,Dr.,Ailey,C,Sutherland,AMEX,,female,44,Rural,Yes,25716,Single,Yes,Level2,1,3,Yes,Premium,Email
1202,Mrs.,Rhea,B,Black,AMEX,Graphic artist,female,20,Urban,Yes,27277,Bundle,No,,,,Yes,Business,SMS
1204,Ms.,Chelsea,J,George,Visa,,female,53,Urban,Yes,34120,Single,Yes,Level1,1,2,Yes,Business,Email
1205,Mrs.,Kayleigh,M,Marsh,Visa,,female,20,Urban,Yes,4913,Single,No,,,,Yes,Backpacker,Phone
1206,Ms.,Alicja,C,Mackenzie,AMEX,,female,21,Urban,Yes,5337,Bundle,No,,,,Yes,Backpacker,SMS
1208,Mr.,Keir,G,Graham,,,m,44,Urban,Yes,37874,Single,Yes,Level1,0,3,No,,Phone
1210,Mrs.,Matilda,J,Humphries,AMEX,Keypunch operator,female,58,Rural,Yes,30041,Single,Yes,Level3,0,0,No,,Phone
1211,Ms.,Emma,C,Hammond,AMEX,Bus driver,female,19,Rural,Yes,5397,Bundle,No,,,,Yes,Backpacker,Email
1212,Mrs.,Sofia,L,Henderson,,,female,22,Rural,Yes,31282,Bundle,No,,,,No,,Email
1213,Mr.,Julian,H,Davidson,Visa,Administrative services director,male,47,Urban,Yes,39088,Single,Yes,Level3,0,3,Yes,Business,Phone
1215,Dr.,Jodie,R,Anderson,AMEX,Cardiologist,female,47,Urban,Yes,43292,Single,Yes,Level2,1,3,No,,Email
1216,Ms.,Melissa,A,Gallagher,,Author,female,44,Urban,No,,,Yes,Level1,2,3,No,,Phone
1218,Mr.,Antoni,P,Sinclair,Visa,Dancer,male,20,Rural,Yes,22351,Bundle,Yes,Level2,1,0,Yes,Backpacker,Email
1219,Mr.,Bailey,C,Taylor,AMEX,Independent insurance agent,male,49,Rural,Yes,14783,Single,Yes,Level3,1,2,No,,Phone
1220,Mrs.,Abbie,N,Norris,AMEX,Rancher,female,44,Urban,Yes,32883,Single,Yes,Level1,1,3,Yes,Business,Email
1221,Mr.,Callum,M,Gallagher,AMEX,Travel agent,male,50,Urban,No,,,No,,,,No,,Phone
1222,Mrs.,Gracie,D,Dixon,AMEX,,female,54,Urban,Yes,31992,Single,No,,,,Yes,Premium,Phone
1223,Mr.,Jack,L,Bond,,,male,55,Rural,Yes,16334,Single,Yes,Level2,1,2,Yes,Business,Phone
1224,Mr.,Kian,K,Goodwin,AMEX,,male,22,Urban,Yes,26390,Bundle,Yes,Level1,0,0,Yes,Premium,Email
1226,Ms.,Jennifer,G,Todd,AMEX,CAD operator,female,39,Urban,Yes,28481,Single,Yes,Level2,2,3,No,,Email
1227,Mrs.,Zoe,K,Holden,AMEX,Concierge,female,48,Rural,Yes,40787,Single,Yes,Level1,1,2,Yes,Business,Email
1229,Mr.,Louie,M,Clayton,AMEX,,male,19,Rural,Yes,28017,Bundle,No,,,,Yes,Standard,Email
1230,Mr.,Eoghan,P,White,,Jewelry appraiser,male,52,Rural,Yes,19371,Single,No,,,,No,,Phone
1231,Mr.,James,P,Hicks,AMEX,Appliance repairer,m,21,Urban,Yes,24771,Bundle,Yes,Level1,0,0,Yes,Premium,SMS
1232,Mrs.,Alisha,N,Glover,Visa,Petroleum geologist,female,22,Urban,Yes,28208,Bundle,No,,,,Yes,Backpacker,Email
1233,Ms.,Darcie,R,Thompson,Visa,Payroll representative,female,70,Rural,No,,,Yes,Level2,1,0,Yes,Senior,Phone
1234,Mrs.,Sienna,B,Fraser,AMEX,,female,18,Rural,Yes,19096,Bundle,No,,,,Yes,Premium,Email
1235,Mr.,Billy,M,Howell,,Piano tuner,male,69,Rural,No,,,Yes,Level3,1,0,No,,Phone
1236,Mrs.,Madeleine,L,Pickering,AMEX,,female,20,Rural,Yes,4768,Bundle,No,,,,Yes,Backpacker,Email
1239,Ms.,Ayla,F,Wood,AMEX,Convention manager,female,44,Urban,Yes,38157,Single,Yes,Level3,0,2,No,,Phone
1240,Ms.,Isabel,S,Bradshaw,,,female,50,Rural,Yes,36401,Single,Yes,Level1,0,3,No,,Email
1241,Ms.,Yasmin,E,Atkins,Visa,Loading machine operator,female,46,Rural,Yes,9658,Single,Yes,Level1,1,2,No,,Phone
1245,Mrs.,Lacey,G,Burns,Visa,,f,51,Urban,Yes,14356,Single,Yes,Level2,1,2,No,,Phone
1246,Mrs.,Erica,L,Miller,Visa,Holistic nurse,female,45,Urban,Yes,34906,Single,No,,,,No,,Email
1248,Mrs.,Lydia,S,Matthews,,Professional athlete,female,18,Urban,Yes,5032,Bundle,No,,,,Yes,Premium,SMS
1249,Mr.,Archie,M,Kerr,AMEX,,male,52,Rural,No,,,Yes,Level1,0,2,No,,Phone
1250,Mrs.,Mary,T,Paterson,Visa,Political geographer,female,70,Rural,Yes,21753,Bundle,Yes,Level2,1,0,Yes,Senior,Phone
1251,Ms.,Tia,B,Hunt,Visa,Grinding and polishing worker,female,48,Rural,Yes,10860,Single,Yes,Level2,0,3,Yes,Standard,Phone
1252,Ms.,Alice,B,Lucas,AMEX,,female,19,Urban,Yes,23363,Bundle,No,,,,No,,SMS
1254,Ms.,Rachel,N,Cameron,Visa,,female,22,Urban,Yes,5013,Bundle,Yes,Level1,0,0,Yes,Backpacker,Email
1255,Mr.,Michael,A,Wilson,AMEX,Pumping station operator,male,48,Rural,Yes,13672,Bundle,Yes,Level3,1,3,No,,Phone
1256,Mr.,Charles,M,Newton,AMEX,Sound engineering technician,male,50,Rural,Yes,15305,Single,Yes,Level2,1,3,No,,Phone
1257,Ms.,Kate,L,Tyler,,Gas furnace installer,female,48,Urban,Yes,35292,Single,Yes,Level3,1,2,Yes,Business,P
1258,Mrs.,Kate,N,Dyer,Visa,Tamping equipment operator,female,22,Rural,Yes,26118,Bundle,No,,,,Yes,Business,SMS
1260,Mr.,Haris,E,Jamieson,AMEX,Residential advisor,male,47,Rural,Yes,18313,Single,Yes,Level1,2,2,No,,Phone
1261,Mr.,Sam,D,Baldwin,,Long haul truck driver,male,68,Rural,Yes,20518,Single,Yes,Level3,1,0,No,,Phone
1262,Mrs.,Georgina,C,Griffiths,AMEX,HVAC technician,f,22,Urban,Yes,5211,Bundle,No,,,,Yes,Backpacker,SMS
1263,Mrs.,Morgan,L,Stephens,Visa,,female,20,Urban,Yes,5168,Bundle,No,,,,No,,Email
1264,Mr.,Aaron,N,Gibbons,Visa,,male,66,Urban,Yes,25003,Bundle,Yes,Level2,1,0,No,,Phone
1266,Mr.,Kai,C,Ingram,Visa,,male,47,Rural,Yes,9546,Single,No,,,,No,,Phone
1267,Mrs.,Nicole,L,Reed,Visa,,female,53,Rural,Yes,11729,Single,Yes,Level1,2,2,No,,Phone
1268,Mr.,Derek,S,Fleming,AMEX,International economist,male,50,Rural,Yes,39441,Single,Yes,Level1,1,3,No,,Phone
1269,Mrs.,Isobel,L,O'Connor,,,female,18,Urban,No,,,No,,,,Yes,Backpacker,Email
1270,Ms.,Annie,F,Moore,,,female,20,Urban,Yes,20856,Bundle,Yes,Level1,0,0,Yes,Business,Email
1271,Ms.,Kathryn,A,Macleod,,Film and video editor,female,47,Rural,Yes,41448,Single,Yes,Level2,2,2,No,,Phone
1272,Mr.,Henry,C,Burns,Visa,HVACR technician,male,47,Rural,Yes,32223,Single,Yes,Level2,2,2,No,,Email
1273,Ms.,Skye,H,Griffiths,AMEX,,female,43,Urban,No,,,Yes,Level2,0,3,Yes,Standard,Phone
1275,Mr.,Brennan,L,Paterson,Visa,Petroleum technician,male,48,Urban,Yes,30510,Single,Yes,Level2,1,2,Yes,Standard,Email
1276,Ms.,Phoebe,H,Reid,AMEX,Chief operating officer,female,20,Rural,Yes,4923,Bundle,No,,,,Yes,Backpacker,Email
1277,Ms.,Libby,C,Duncan,Visa,Crushing grinding and polishing machine tender,female,21,Urban,Yes,24683,Bundle,Yes,Level3,0,0,No,,Email
1278,Ms.,Isla,G,Boyle,,Real estate appraiser,female,54,Urban,Yes,28398,Single,No,,,,No,,Email
1279,Mrs.,Natasha,M,McDonald,Visa,Career-technical teacher,female,42,Urban,Yes,35528,Single,No,,,,Yes,Standard,Email
1280,Ms.,Katie,R,Scott,,Food service manager,female,51,Urban,Yes,33754,Single,Yes,Level2,1,3,Yes,Standard,Phone
1281,Ms.,Imogen,M,Duncan,,Radio mechanic,female,51,Rural,Yes,14370,Single,Yes,Level2,1,2,No,,Phone
1282,Ms.,Maia,A,King,AMEX,U.S. Marshal,female,52,Urban,Yes,35490,Single,Yes,Level3,1,3,No,,Email
1283,Mr.,Freddie,H,Rogers,AMEX,,male,19,Urban,No,,,Yes,Level1,0,0,Yes,Backpacker,SMS
1284,Ms.,Keira,J,Higgins,AMEX,Industrial accountant,female,45,Rural,Yes,20073,Single,No,,,,No,,SMS
1285,Ms.,Meghan,A,Docherty,Visa,Card punching machine operator,f,57,Rural,Yes,16555,Single,No,,,,Yes,Standard,Phone
1286,Ms.,Constance,T,Hay,AMEX,,female,50,Rural,Yes,17235,Single,Yes,Level3,1,2,No,,SMS
1287,Mr.,Edward,J,Hart,Visa,Appliance repairer,male,49,Urban,Yes,35792,Single,No,,,,Yes,Business,Email
1288,Mrs.,Katie,R,Brooks,AMEX,International economist,female,21,Urban,Yes,4633,Bundle,No,,,,Yes,Backpacker,Email
1289,Ms.,Antonia,M,Bell,Visa,,female,48,Urban,Yes,29499,Single,Yes,Level3,1,2,No,,Email
1290,Mrs.,Roxy,M,McKay,Visa,Boilermaker,female,46,Urban,Yes,12798,Single,Yes,Level2,0,2,No,,Email
1292,Mrs.,Morven,G,Maclean,AMEX,Procurement clerk,female,47,Urban,Yes,41105,Single,Yes,Level3,1,2,Yes,Premium,Email
1293,Dr.,Conor,L,McKay,Visa,Sportscaster,male,19,Urban,Yes,25900,Bundle,No,,,,Yes,Premium,Email
1294,Mrs.,Isabelle,L,Ingram,AMEX,Stonemason,female,47,Urban,Yes,36705,Single,Yes,Level1,1,3,Yes,Business,Email
1295,Mr.,Conner,J,Walker,,,male,21,Urban,Yes,4958,Bundle,Yes,Level1,0,0,No,,SMS
